SAAM Person,URI in SAAM,URI in DBPedia,URI found by karma,matched, ,No.1,No.2,No.3,No.4,No.5 ,,,
http://americanart.si.edu/saam/Person_160,http://fusion.adx.isi.edu:8088/openrdf-workbench/repositories/SAAM3/explore?resource=ont0%3APerson_160,,,,,,,,,,,,
http://americanart.si.edu/saam/Person_28046,http://fusion.adx.isi.edu:8088/openrdf-workbench/repositories/SAAM3/explore?resource=ont0%3APerson_28046,,,,,,,,,,,,
http://americanart.si.edu/saam/Person_263,http://fusion.adx.isi.edu:8088/openrdf-workbench/repositories/SAAM3/explore?resource=ont0%3APerson_263,,,,,,,,,,,,
http://americanart.si.edu/saam/Person_5116,http://fusion.adx.isi.edu:8088/openrdf-workbench/repositories/SAAM3/explore?resource=ont0%3APerson_5116,,,,,,,,,,,,
http://americanart.si.edu/saam/Person_3785,http://fusion.adx.isi.edu:8088/openrdf-workbench/repositories/SAAM3/explore?resource=ont0%3APerson_3785,,,,,,,,,,,,
http://americanart.si.edu/saam/Person_5826,http://fusion.adx.isi.edu:8088/openrdf-workbench/repositories/SAAM3/explore?resource=ont0%3APerson_5826,,,,,,,,,,,,
http://americanart.si.edu/saam/Person_803,http://fusion.adx.isi.edu:8088/openrdf-workbench/repositories/SAAM3/explore?resource=ont0%3APerson_803,,,,,,,,,,,,
http://americanart.si.edu/saam/Person_172,http://fusion.adx.isi.edu:8088/openrdf-workbench/repositories/SAAM3/explore?resource=ont0%3APerson_172,,,,,,,,,,,,
http://americanart.si.edu/saam/Person_806,http://fusion.adx.isi.edu:8088/openrdf-workbench/repositories/SAAM3/explore?resource=ont0%3APerson_806,,,,,,,,,,,,
http://americanart.si.edu/saam/Person_4129,http://fusion.adx.isi.edu:8088/openrdf-workbench/repositories/SAAM3/explore?resource=ont0%3APerson_4129,,,,,,,,,,,,
http://americanart.si.edu/saam/Person_4220,http://fusion.adx.isi.edu:8088/openrdf-workbench/repositories/SAAM3/explore?resource=ont0%3APerson_4220,,,,,,,,,,,,
http://americanart.si.edu/saam/Person_4837,http://fusion.adx.isi.edu:8088/openrdf-workbench/repositories/SAAM3/explore?resource=ont0%3APerson_4837,,,,,,,,,,,,
http://americanart.si.edu/saam/Person_3756,http://fusion.adx.isi.edu:8088/openrdf-workbench/repositories/SAAM3/explore?resource=ont0%3APerson_3756,,,,,,,,,,,,
http://americanart.si.edu/saam/Person_4357,http://fusion.adx.isi.edu:8088/openrdf-workbench/repositories/SAAM3/explore?resource=ont0%3APerson_4357,,,,,,,,,,,,
http://americanart.si.edu/saam/Person_26999,http://fusion.adx.isi.edu:8088/openrdf-workbench/repositories/SAAM3/explore?resource=ont0%3APerson_26999,,,,,,,,,,,,
http://americanart.si.edu/saam/Person_17973,http://fusion.adx.isi.edu:8088/openrdf-workbench/repositories/SAAM3/explore?resource=ont0%3APerson_17973,,,,,,,,,,,,
http://americanart.si.edu/saam/Person_4075,http://fusion.adx.isi.edu:8088/openrdf-workbench/repositories/SAAM3/explore?resource=ont0%3APerson_4075,,,,,,,,,,,,
http://americanart.si.edu/saam/Person_3731,http://fusion.adx.isi.edu:8088/openrdf-workbench/repositories/SAAM3/explore?resource=ont0%3APerson_3731,,,,,,,,,,,,
http://americanart.si.edu/saam/Person_794,http://fusion.adx.isi.edu:8088/openrdf-workbench/repositories/SAAM3/explore?resource=ont0%3APerson_794,,,,,,,,,," [0.00172301]	(0.00000000|0.03772000== ---- | ----) 	(0.00000000|0.04568000== ---- | ----) 	(0.88461542|0.99997610== Alexander Kruse | Alexander Kuo) ",,
http://americanart.si.edu/saam/Person_1626,http://fusion.adx.isi.edu:8088/openrdf-workbench/repositories/SAAM3/explore?resource=ont0%3APerson_1626,,,,,,,,,,,,
http://americanart.si.edu/saam/Person_781,http://fusion.adx.isi.edu:8088/openrdf-workbench/repositories/SAAM3/explore?resource=ont0%3APerson_781,,,,,,,,,,,,
http://americanart.si.edu/saam/Person_6013,http://fusion.adx.isi.edu:8088/openrdf-workbench/repositories/SAAM3/explore?resource=ont0%3APerson_6013,,,,,,,,,,,,
http://americanart.si.edu/saam/Person_785,http://fusion.adx.isi.edu:8088/openrdf-workbench/repositories/SAAM3/explore?resource=ont0%3APerson_785,,,,,,,,,,,,
http://americanart.si.edu/saam/Person_5875,http://fusion.adx.isi.edu:8088/openrdf-workbench/repositories/SAAM3/explore?resource=ont0%3APerson_5875,,,,,,,,,,,,
http://americanart.si.edu/saam/Person_3817,http://fusion.adx.isi.edu:8088/openrdf-workbench/repositories/SAAM3/explore?resource=ont0%3APerson_3817,,,,,,,,,,,,
http://americanart.si.edu/saam/Person_4383,http://fusion.adx.isi.edu:8088/openrdf-workbench/repositories/SAAM3/explore?resource=ont0%3APerson_4383,,,,,,,,,,,,
http://americanart.si.edu/saam/Person_4187,http://fusion.adx.isi.edu:8088/openrdf-workbench/repositories/SAAM3/explore?resource=ont0%3APerson_4187,,,,,,,,,,,,
http://americanart.si.edu/saam/Person_768,http://fusion.adx.isi.edu:8088/openrdf-workbench/repositories/SAAM3/explore?resource=ont0%3APerson_768,,,,,,,,,,,,
http://americanart.si.edu/saam/Person_7057,http://fusion.adx.isi.edu:8088/openrdf-workbench/repositories/SAAM3/explore?resource=ont0%3APerson_7057,,,,,,,,,,,,
http://americanart.si.edu/saam/Person_3521,http://fusion.adx.isi.edu:8088/openrdf-workbench/repositories/SAAM3/explore?resource=ont0%3APerson_3521,,,,,,,,,,,,
http://americanart.si.edu/saam/Person_1092,http://fusion.adx.isi.edu:8088/openrdf-workbench/repositories/SAAM3/explore?resource=ont0%3APerson_1092,,,,,,,,,,,,
http://americanart.si.edu/saam/Person_766,http://fusion.adx.isi.edu:8088/openrdf-workbench/repositories/SAAM3/explore?resource=ont0%3APerson_766,,,,,,,,,,,,
http://americanart.si.edu/saam/Person_6826,http://fusion.adx.isi.edu:8088/openrdf-workbench/repositories/SAAM3/explore?resource=ont0%3APerson_6826,,,,,,,,,,,,
http://americanart.si.edu/saam/Person_3837,http://fusion.adx.isi.edu:8088/openrdf-workbench/repositories/SAAM3/explore?resource=ont0%3APerson_3837,,,,,,,,,,,,
http://americanart.si.edu/saam/Person_6358,http://fusion.adx.isi.edu:8088/openrdf-workbench/repositories/SAAM3/explore?resource=ont0%3APerson_6358,,,,,,,,,,,,
http://americanart.si.edu/saam/Person_6757,http://fusion.adx.isi.edu:8088/openrdf-workbench/repositories/SAAM3/explore?resource=ont0%3APerson_6757,,,,,,,,,,,,
http://americanart.si.edu/saam/Person_7091,http://fusion.adx.isi.edu:8088/openrdf-workbench/repositories/SAAM3/explore?resource=ont0%3APerson_7091,,,,,,,,,,,,
http://americanart.si.edu/saam/Person_6444,http://fusion.adx.isi.edu:8088/openrdf-workbench/repositories/SAAM3/explore?resource=ont0%3APerson_6444,,,,,,,,,,,,
http://americanart.si.edu/saam/Person_27919,http://fusion.adx.isi.edu:8088/openrdf-workbench/repositories/SAAM3/explore?resource=ont0%3APerson_27919,,,,,,,,,,,,
http://americanart.si.edu/saam/Person_1409,http://fusion.adx.isi.edu:8088/openrdf-workbench/repositories/SAAM3/explore?resource=ont0%3APerson_1409,,,,,,,,,,,,
http://americanart.si.edu/saam/Person_6646,http://fusion.adx.isi.edu:8088/openrdf-workbench/repositories/SAAM3/explore?resource=ont0%3APerson_6646,,,,,,,,,,,,
http://americanart.si.edu/saam/Person_6549,http://fusion.adx.isi.edu:8088/openrdf-workbench/repositories/SAAM3/explore?resource=ont0%3APerson_6549,,,,,,,,,,,,
http://americanart.si.edu/saam/Person_18535,http://fusion.adx.isi.edu:8088/openrdf-workbench/repositories/SAAM3/explore?resource=ont0%3APerson_18535,,,,,,,,,,,,
http://americanart.si.edu/saam/Person_28243,http://fusion.adx.isi.edu:8088/openrdf-workbench/repositories/SAAM3/explore?resource=ont0%3APerson_28243,,,,,,,,,,,,
http://americanart.si.edu/saam/Person_1188,http://fusion.adx.isi.edu:8088/openrdf-workbench/repositories/SAAM3/explore?resource=ont0%3APerson_1188,,,,,,,,,,,,
http://americanart.si.edu/saam/Person_7163,http://fusion.adx.isi.edu:8088/openrdf-workbench/repositories/SAAM3/explore?resource=ont0%3APerson_7163,,,,,,,,,,,,
http://americanart.si.edu/saam/Person_2545,http://fusion.adx.isi.edu:8088/openrdf-workbench/repositories/SAAM3/explore?resource=ont0%3APerson_2545,,,,,,,,,,,,
http://americanart.si.edu/saam/Person_4695,http://fusion.adx.isi.edu:8088/openrdf-workbench/repositories/SAAM3/explore?resource=ont0%3APerson_4695,,,,,,,,,,,,
http://americanart.si.edu/saam/Person_5281,http://fusion.adx.isi.edu:8088/openrdf-workbench/repositories/SAAM3/explore?resource=ont0%3APerson_5281,,,,,,,,,,,,
http://americanart.si.edu/saam/Person_5689,http://fusion.adx.isi.edu:8088/openrdf-workbench/repositories/SAAM3/explore?resource=ont0%3APerson_5689,,,,,,,,,,,,
http://americanart.si.edu/saam/Person_7135,http://fusion.adx.isi.edu:8088/openrdf-workbench/repositories/SAAM3/explore?resource=ont0%3APerson_7135,,,,,,,,,,,,
http://americanart.si.edu/saam/Person_3802,http://fusion.adx.isi.edu:8088/openrdf-workbench/repositories/SAAM3/explore?resource=ont0%3APerson_3802,,,,,,,,,,,,
http://americanart.si.edu/saam/Person_7249,http://fusion.adx.isi.edu:8088/openrdf-workbench/repositories/SAAM3/explore?resource=ont0%3APerson_7249,,,,,,,,,,,,
http://americanart.si.edu/saam/Person_1692,http://fusion.adx.isi.edu:8088/openrdf-workbench/repositories/SAAM3/explore?resource=ont0%3APerson_1692,,,,,,,,,,,,
http://americanart.si.edu/saam/Person_11,http://fusion.adx.isi.edu:8088/openrdf-workbench/repositories/SAAM3/explore?resource=ont0%3APerson_11,,,,,,,,,,,,
http://americanart.si.edu/saam/Person_6781,http://fusion.adx.isi.edu:8088/openrdf-workbench/repositories/SAAM3/explore?resource=ont0%3APerson_6781,,,,,,,,,,,,
http://americanart.si.edu/saam/Person_6886,http://fusion.adx.isi.edu:8088/openrdf-workbench/repositories/SAAM3/explore?resource=ont0%3APerson_6886,,,,,,,,,,,,
http://americanart.si.edu/saam/Person_1132,http://fusion.adx.isi.edu:8088/openrdf-workbench/repositories/SAAM3/explore?resource=ont0%3APerson_1132,,,,,,,,,,,,
http://americanart.si.edu/saam/Person_6500,http://fusion.adx.isi.edu:8088/openrdf-workbench/repositories/SAAM3/explore?resource=ont0%3APerson_6500,,,,,,,,,,,,
http://americanart.si.edu/saam/Person_1549,http://fusion.adx.isi.edu:8088/openrdf-workbench/repositories/SAAM3/explore?resource=ont0%3APerson_1549,,,,,,,,,,,,
http://americanart.si.edu/saam/Person_1130,http://fusion.adx.isi.edu:8088/openrdf-workbench/repositories/SAAM3/explore?resource=ont0%3APerson_1130,,,,,,,,,,,,
http://americanart.si.edu/saam/Person_1042,http://fusion.adx.isi.edu:8088/openrdf-workbench/repositories/SAAM3/explore?resource=ont0%3APerson_1042,,,,,,,,,,,,
http://americanart.si.edu/saam/Person_18267,http://fusion.adx.isi.edu:8088/openrdf-workbench/repositories/SAAM3/explore?resource=ont0%3APerson_18267,,,,,,,,,,,,
http://americanart.si.edu/saam/Person_4429,http://fusion.adx.isi.edu:8088/openrdf-workbench/repositories/SAAM3/explore?resource=ont0%3APerson_4429,,,,,,,,,,,,
http://americanart.si.edu/saam/Person_4629,http://fusion.adx.isi.edu:8088/openrdf-workbench/repositories/SAAM3/explore?resource=ont0%3APerson_4629,,,,,,,,,,,,
http://americanart.si.edu/saam/Person_18270,http://fusion.adx.isi.edu:8088/openrdf-workbench/repositories/SAAM3/explore?resource=ont0%3APerson_18270,,,,,,,,,,,,
http://americanart.si.edu/saam/Person_18582,http://fusion.adx.isi.edu:8088/openrdf-workbench/repositories/SAAM3/explore?resource=ont0%3APerson_18582,,,,,,,,,,,,
http://americanart.si.edu/saam/Person_1118,http://fusion.adx.isi.edu:8088/openrdf-workbench/repositories/SAAM3/explore?resource=ont0%3APerson_1118,,,,,,,,,,,,
http://americanart.si.edu/saam/Person_7280,http://fusion.adx.isi.edu:8088/openrdf-workbench/repositories/SAAM3/explore?resource=ont0%3APerson_7280,,,,,,,,,,,,
http://americanart.si.edu/saam/Person_2508,http://fusion.adx.isi.edu:8088/openrdf-workbench/repositories/SAAM3/explore?resource=ont0%3APerson_2508,,,,,,,,,,,,
http://americanart.si.edu/saam/Person_4556,http://fusion.adx.isi.edu:8088/openrdf-workbench/repositories/SAAM3/explore?resource=ont0%3APerson_4556,,,,,,,,,,,,
http://americanart.si.edu/saam/Person_1512,http://fusion.adx.isi.edu:8088/openrdf-workbench/repositories/SAAM3/explore?resource=ont0%3APerson_1512,,,,,,,,,,,,
http://americanart.si.edu/saam/Person_1513,http://fusion.adx.isi.edu:8088/openrdf-workbench/repositories/SAAM3/explore?resource=ont0%3APerson_1513,,,,,,,,,," [0.00172301]	(0.00000000|0.03772000== ---- | ----) 	(0.00000000|0.04568000== ---- | ----) 	(0.85000002|0.99997610== James Arthur Wood", Jr. | Arthur James Williams) ,
http://americanart.si.edu/saam/Person_4746,http://fusion.adx.isi.edu:8088/openrdf-workbench/repositories/SAAM3/explore?resource=ont0%3APerson_4746,,,,,,,,,,,,
http://americanart.si.edu/saam/Person_1511,http://fusion.adx.isi.edu:8088/openrdf-workbench/repositories/SAAM3/explore?resource=ont0%3APerson_1511,,,,,,,,,,,,
http://americanart.si.edu/saam/Person_4740,http://fusion.adx.isi.edu:8088/openrdf-workbench/repositories/SAAM3/explore?resource=ont0%3APerson_4740,,,,,,,,,,,,
http://americanart.si.edu/saam/Person_4647,http://fusion.adx.isi.edu:8088/openrdf-workbench/repositories/SAAM3/explore?resource=ont0%3APerson_4647,,,,,,,,,,,,
http://americanart.si.edu/saam/Person_18595,http://fusion.adx.isi.edu:8088/openrdf-workbench/repositories/SAAM3/explore?resource=ont0%3APerson_18595,,,,,,,,,,,,
http://americanart.si.edu/saam/Person_18657,http://fusion.adx.isi.edu:8088/openrdf-workbench/repositories/SAAM3/explore?resource=ont0%3APerson_18657,,,,,,,,,,,,
http://americanart.si.edu/saam/Person_7102,http://fusion.adx.isi.edu:8088/openrdf-workbench/repositories/SAAM3/explore?resource=ont0%3APerson_7102,,,,,,,,,,,,
http://americanart.si.edu/saam/Person_7109,http://fusion.adx.isi.edu:8088/openrdf-workbench/repositories/SAAM3/explore?resource=ont0%3APerson_7109,,,,,,,,,,,,
http://americanart.si.edu/saam/Person_30091,http://fusion.adx.isi.edu:8088/openrdf-workbench/repositories/SAAM3/explore?resource=ont0%3APerson_30091,,,,,,,,,,,,
http://americanart.si.edu/saam/Person_5491,http://fusion.adx.isi.edu:8088/openrdf-workbench/repositories/SAAM3/explore?resource=ont0%3APerson_5491,,,,,,,,,,,,
http://americanart.si.edu/saam/Person_1924,http://fusion.adx.isi.edu:8088/openrdf-workbench/repositories/SAAM3/explore?resource=ont0%3APerson_1924,,,,,,,,,,,,
http://americanart.si.edu/saam/Person_5216,http://fusion.adx.isi.edu:8088/openrdf-workbench/repositories/SAAM3/explore?resource=ont0%3APerson_5216,,,,,,,,,,,,
http://americanart.si.edu/saam/Person_27457,http://fusion.adx.isi.edu:8088/openrdf-workbench/repositories/SAAM3/explore?resource=ont0%3APerson_27457,,,,,,,,,,,,
http://americanart.si.edu/saam/Person_2724,http://fusion.adx.isi.edu:8088/openrdf-workbench/repositories/SAAM3/explore?resource=ont0%3APerson_2724,,,,,,,,,,,,
http://americanart.si.edu/saam/Person_2620,http://fusion.adx.isi.edu:8088/openrdf-workbench/repositories/SAAM3/explore?resource=ont0%3APerson_2620,,,,,,,,,,,,
http://americanart.si.edu/saam/Person_4724,http://fusion.adx.isi.edu:8088/openrdf-workbench/repositories/SAAM3/explore?resource=ont0%3APerson_4724,,,,,,,,,,,,
http://americanart.si.edu/saam/Person_2345,http://fusion.adx.isi.edu:8088/openrdf-workbench/repositories/SAAM3/explore?resource=ont0%3APerson_2345,,,,,,,,,,,,
http://americanart.si.edu/saam/Person_394,http://fusion.adx.isi.edu:8088/openrdf-workbench/repositories/SAAM3/explore?resource=ont0%3APerson_394,,,,,,,,,,,,
http://americanart.si.edu/saam/Person_398,http://fusion.adx.isi.edu:8088/openrdf-workbench/repositories/SAAM3/explore?resource=ont0%3APerson_398,,,,,,,,,,,,
http://americanart.si.edu/saam/Person_388,http://fusion.adx.isi.edu:8088/openrdf-workbench/repositories/SAAM3/explore?resource=ont0%3APerson_388,,,,,,,,,,,,
http://americanart.si.edu/saam/Person_5489,http://fusion.adx.isi.edu:8088/openrdf-workbench/repositories/SAAM3/explore?resource=ont0%3APerson_5489,,,,,,,,,,,,
http://americanart.si.edu/saam/Person_4319,http://fusion.adx.isi.edu:8088/openrdf-workbench/repositories/SAAM3/explore?resource=ont0%3APerson_4319,,,,,,,,,,,,
http://americanart.si.edu/saam/Person_3304,http://fusion.adx.isi.edu:8088/openrdf-workbench/repositories/SAAM3/explore?resource=ont0%3APerson_3304,,,,,,,,,,,,
http://americanart.si.edu/saam/Person_7469,http://fusion.adx.isi.edu:8088/openrdf-workbench/repositories/SAAM3/explore?resource=ont0%3APerson_7469,,,,,,,,,,,,
http://americanart.si.edu/saam/Person_5257,http://fusion.adx.isi.edu:8088/openrdf-workbench/repositories/SAAM3/explore?resource=ont0%3APerson_5257,,,,,,,,,,,,
http://americanart.si.edu/saam/Person_1827,http://fusion.adx.isi.edu:8088/openrdf-workbench/repositories/SAAM3/explore?resource=ont0%3APerson_1827,,,,,,,,,,,,
http://americanart.si.edu/saam/Person_27416,http://fusion.adx.isi.edu:8088/openrdf-workbench/repositories/SAAM3/explore?resource=ont0%3APerson_27416,,,,,,,,,,,,
http://americanart.si.edu/saam/Person_2769,http://fusion.adx.isi.edu:8088/openrdf-workbench/repositories/SAAM3/explore?resource=ont0%3APerson_2769,,,,,,,,,,,,
http://americanart.si.edu/saam/Person_2270,http://fusion.adx.isi.edu:8088/openrdf-workbench/repositories/SAAM3/explore?resource=ont0%3APerson_2270,,,,,,,,,,,,
http://americanart.si.edu/saam/Person_3431,http://fusion.adx.isi.edu:8088/openrdf-workbench/repositories/SAAM3/explore?resource=ont0%3APerson_3431,,,,,,,,,,,,
http://americanart.si.edu/saam/Person_2272,http://fusion.adx.isi.edu:8088/openrdf-workbench/repositories/SAAM3/explore?resource=ont0%3APerson_2272,,,,,,,,,,,,
http://americanart.si.edu/saam/Person_2664,http://fusion.adx.isi.edu:8088/openrdf-workbench/repositories/SAAM3/explore?resource=ont0%3APerson_2664,,,,,,,,,,,,
http://americanart.si.edu/saam/Person_3439,http://fusion.adx.isi.edu:8088/openrdf-workbench/repositories/SAAM3/explore?resource=ont0%3APerson_3439,,,,,,,,,,,,
http://americanart.si.edu/saam/Person_2867,http://fusion.adx.isi.edu:8088/openrdf-workbench/repositories/SAAM3/explore?resource=ont0%3APerson_2867,,,,,,,,,,,,
http://americanart.si.edu/saam/Person_5265,http://fusion.adx.isi.edu:8088/openrdf-workbench/repositories/SAAM3/explore?resource=ont0%3APerson_5265,,,,,,,,,,,,
http://americanart.si.edu/saam/Person_5434,http://fusion.adx.isi.edu:8088/openrdf-workbench/repositories/SAAM3/explore?resource=ont0%3APerson_5434,,,,,,,,,,,,
http://americanart.si.edu/saam/Person_2389,http://fusion.adx.isi.edu:8088/openrdf-workbench/repositories/SAAM3/explore?resource=ont0%3APerson_2389,,,,,,,,,,,,
http://americanart.si.edu/saam/Person_351,http://fusion.adx.isi.edu:8088/openrdf-workbench/repositories/SAAM3/explore?resource=ont0%3APerson_351,,,,,,,,,,,,
http://americanart.si.edu/saam/Person_1983,http://fusion.adx.isi.edu:8088/openrdf-workbench/repositories/SAAM3/explore?resource=ont0%3APerson_1983,,,,,,,,,,,,
http://americanart.si.edu/saam/Person_1984,http://fusion.adx.isi.edu:8088/openrdf-workbench/repositories/SAAM3/explore?resource=ont0%3APerson_1984,,,,,,,,,,,,
http://americanart.si.edu/saam/Person_2652,http://fusion.adx.isi.edu:8088/openrdf-workbench/repositories/SAAM3/explore?resource=ont0%3APerson_2652,,,,,,,,,,,,
http://americanart.si.edu/saam/Person_2255,http://fusion.adx.isi.edu:8088/openrdf-workbench/repositories/SAAM3/explore?resource=ont0%3APerson_2255,,,,,,,,,,,,
http://americanart.si.edu/saam/Person_2841,http://fusion.adx.isi.edu:8088/openrdf-workbench/repositories/SAAM3/explore?resource=ont0%3APerson_2841,,,,,,,,,,,,
http://americanart.si.edu/saam/Person_2780,http://fusion.adx.isi.edu:8088/openrdf-workbench/repositories/SAAM3/explore?resource=ont0%3APerson_2780,,,,,,,,,,,,
http://americanart.si.edu/saam/Person_3212,http://fusion.adx.isi.edu:8088/openrdf-workbench/repositories/SAAM3/explore?resource=ont0%3APerson_3212,,,,,,,,,,,,
http://americanart.si.edu/saam/Person_3900,http://fusion.adx.isi.edu:8088/openrdf-workbench/repositories/SAAM3/explore?resource=ont0%3APerson_3900,,,,,,,,,,,,
(similarity >= 0.9) precision: 172 of 368 (0.46739130),,,,,,,,,,,,,
(similarity >= 0.9) recall: 172 of 175 (0.98285714),,,,,,,,,,,,,
